 'species'::'rioter','cycle'::rioter_cyclesi,'time'::rioter_timesi,'name'::rioter_namesi,'x'::rioter_x_locsi,'y'::rioter_y_locsi,'state_flock'::rioter_is_in_state_flocki,'state_violent'::rioter_is_in_state_violenti,'state_retreat'::rioter_is_in_state_retreati,'spatial_incursion_detected'::rioter_spatial_incursion_detectedi,'outnumbered_detected'::rioter_outnumbered_detectedi,'feeling_target_for_arrest_detected'::rioter_feeling_target_for_arrest_detectedi,'being_arrested_detected'::rioter_being_arrested_detectedi,'unjust_arrest_around_detected'::rioter_unjust_arrest_around_detectedi,'surrounded_detected'::rioter_surrounded_detectedi,'any_police_officer_around_detected'::rioter_any_police_officer_around_detectedi,'order_to_scatter_signal_detected'::rioter_order_to_scatter_signal_detectedi,'arrest_around_detected'::rioter_arrest_around_detectedi,'has_fear_confirmed'::rioter_has_fear_confirmedi,'has_fear'::rioter_has_feari,'has_anger'::rioter_has_angeri,'has_sadness'::rioter_has_sadnessi,'has_joy'::rioter_has_joyi,'grievance'::rioter_grievancei,'arrest_proba'::rioter_arrest_probai,'aggr_police_social_liking'::rioter_aggr_police_social_likingi,'record_damage_done'::rioter_record_damage_donei,'risk_aversion'::rioter_risk_aversioni,'police_social_liking_influence'::rioter_police_social_liking_influencei,'felt_negative_emotions'::rioter_felt_negative_emotionsi,'feel_strong_negative_emotions'::rioter_feel_strong_negative_emotionsi,'current_energy'::rioter_current_energyi 
rioter,0,0.0,rioter94,28.641408458746344,19.69865076389771,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.03550201152329646,0.0,0.0,0.0,0.5792477008645432,1.0,0.0,false,300.0
rioter,0,0.0,rioter95,32.51992300613927,25.740471958585136,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.8525933915991554,0.0,0.0,0.0,0.682786819229667,1.0,0.0,false,300.0
rioter,0,0.0,rioter96,40.137994508242706,27.981938030543176,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.30581672285815786,0.0,0.0,0.0,0.08262891157111751,1.0,0.0,false,300.0
rioter,0,0.0,rioter97,17.06827501179922,18.06808644825109,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.89717192426234,0.0,0.0,0.0,0.9406277383239253,1.0,0.0,false,300.0
rioter,0,0.0,rioter98,43.803957827260774,31.7816002644831,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.18591331142666623,0.0,0.0,0.0,0.7455536027661304,1.0,0.0,false,300.0
rioter,0,0.0,rioter99,4.115970268794708,32.94982363899116,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.12532719993979358,0.9989922145709514,0.0,0.0,0.9334395467496376,1.0,0.0,false,300.0
rioter,0,0.0,rioter100,7.2300097955351434,24.3406312386277,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.17967597573200778,0.0,0.0,0.0,0.5123607942155485,1.0,0.0,false,300.0
rioter,0,0.0,rioter101,23.954096231044375,30.74354850483684,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.15633252427826172,0.0,0.0,0.0,0.20881492214677222,1.0,0.0,false,300.0
rioter,0,0.0,rioter102,28.595321943603913,24.56867199948484,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.1415091614575803,0.0,0.0,0.0,0.7786587630017077,1.0,0.0,false,300.0
rioter,0,0.0,rioter103,46.816616181326566,17.02383087271926,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.6735978613338099,0.8997411562771962,0.0,0.0,0.36668925967521804,1.0,0.0,false,300.0
rioter,0,0.0,rioter104,46.61596669652987,31.77288086043191,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.39073840853790065,0.0,0.0,0.0,0.1095914813984975,1.0,0.0,false,300.0
rioter,0,0.0,rioter105,29.20076506185175,26.864122192029733,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.14683889090376823,0.0,0.0,0.0,0.6285693516007893,1.0,0.0,false,300.0
rioter,0,0.0,rioter106,31.361297289501444,27.381013696668493,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.3049058055502334,0.0,0.0,0.0,0.9497769366539264,1.0,0.0,false,300.0
rioter,0,0.0,rioter107,10.992407940725068,28.427986609980493,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.31379899882565754,0.0,0.0,0.0,0.0016157945478037,1.0,0.0,false,300.0
rioter,0,0.0,rioter108,31.000764463906684,31.0998986625728,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.9984468771527799,0.0,0.0,0.0,0.33544711782596504,1.0,0.0,false,300.0
rioter,0,0.0,rioter109,49.279255241604346,33.712908554495925,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.5206365615378984,0.9989922145709514,0.0,0.0,0.9518072715811292,1.0,0.0,false,300.0
rioter,0,0.0,rioter110,11.566220258876616,31.02548197262294,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.15567076748747932,0.0,0.0,0.0,0.08302676348450866,1.0,0.0,false,300.0
rioter,0,0.0,rioter111,34.265811576689856,26.33076545818399,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.47220281595115954,0.0,0.0,0.0,0.10994272146375972,1.0,0.0,false,300.0
rioter,0,0.0,rioter112,41.67497596963181,28.15384414225546,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.08033019061964108,0.0,0.0,0.0,0.9879766472150195,1.0,0.0,false,300.0
rioter,0,0.0,rioter113,41.901218235813,18.59377207381236,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.3761663675565061,0.0,0.0,0.0,0.3789410508108524,1.0,0.0,false,300.0
rioter,0,0.0,rioter114,34.92982176114198,16.721378076173423,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.7485059327975656,0.0,0.0,0.0,0.6224795979974245,1.0,0.0,false,300.0
rioter,0,0.0,rioter115,45.533980620684176,26.303360464612716,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.40290629285053225,0.0,0.0,0.0,0.7125667294746185,1.0,0.0,false,300.0
rioter,0,0.0,rioter116,19.962612987809365,18.666429952076584,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.4466608746039141,0.0,0.0,0.0,0.8399062469239956,1.0,0.0,false,300.0
rioter,0,0.0,rioter117,9.987856847961728,23.144384093709792,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.998527342062457,0.0,0.0,0.0,0.6185337456972838,1.0,0.0,false,300.0
rioter,0,0.0,rioter118,23.577649899166314,33.016160678234336,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.60994687885948,0.9989922145709514,0.0,0.0,0.8998865413323812,1.0,0.0,false,300.0
rioter,0,0.0,rioter119,22.321384011069274,32.255476958117676,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.8379884662717079,0.8997411562771962,0.0,0.0,0.5208897239859377,1.0,0.0,false,300.0
rioter,0,0.0,rioter120,47.57523902331003,19.545195387578403,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.33395878723186856,0.0,0.0,0.0,0.9726173573924148,1.0,0.0,false,300.0
rioter,0,0.0,rioter121,40.084768389580844,23.403235263158475,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.573679327757579,0.0,0.0,0.0,0.727970927599775,1.0,0.0,false,300.0
rioter,0,0.0,rioter122,5.191690642567964,26.008127229040007,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.6649643468861149,0.0,0.0,0.0,0.6439583683933939,1.0,0.0,false,300.0
rioter,0,0.0,rioter123,25.9650460240381,28.382147013906028,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.4268450708993772,0.0,0.0,0.0,0.09348766094896621,1.0,0.0,false,300.0
rioter,0,0.0,rioter124,1.3756205939568944,25.96445052922731,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.11926578173521618,0.0,0.0,0.0,0.4369613867248652,1.0,0.0,false,300.0
rioter,0,0.0,rioter125,19.46965212261603,23.681307800081342,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.7547712923859209,0.0,0.0,0.0,0.7460031021272651,1.0,0.0,false,300.0
rioter,0,0.0,rioter126,22.538292485166547,25.688684334462916,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.5680201008635786,0.0,0.0,0.0,0.44689125689817644,1.0,0.0,false,300.0
rioter,0,0.0,rioter127,41.88852964808666,19.380445420851835,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.19985611641975265,0.0,0.0,0.0,0.3017629897970744,1.0,0.0,false,300.0
rioter,0,0.0,rioter128,34.997224289317344,26.115773064546197,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.7042227297865699,0.0,0.0,0.0,0.3743862202995708,1.0,0.0,false,300.0
rioter,0,0.0,rioter129,0.6744924886249777,17.886454507477605,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.4383686599522685,0.9989922145709514,0.0,0.0,0.13531579898369916,1.0,0.0,false,300.0
rioter,0,0.0,rioter130,33.488720788811435,30.824245807092094,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.4398051579333493,0.0,0.0,0.0,0.03157752614571052,1.0,0.0,false,300.0
rioter,0,0.0,rioter131,30.65803756108386,18.172784542952375,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.7567813622800219,0.0,0.0,0.0,0.14475196587227446,1.0,0.0,false,300.0
rioter,0,0.0,rioter132,11.584467943448075,32.73336492220059,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.5478667955248965,0.0,0.0,0.0,0.07074840832074636,1.0,0.0,false,300.0
rioter,0,0.0,rioter133,30.561976361915413,19.236790730909274,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.33731631622810987,0.0,0.0,0.0,0.8412673389711985,1.0,0.0,false,300.0
rioter,0,0.0,rioter134,16.847054249539994,21.048815601748203,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.7815531226274286,0.0,0.0,0.0,0.2340169617126241,1.0,0.0,false,300.0
rioter,0,0.0,rioter135,32.05695177115979,18.704438415258153,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.5725441275610258,0.0,0.0,0.0,0.7617688531628535,1.0,0.0,false,300.0
rioter,0,0.0,rioter136,35.63221928975583,17.747074781689424,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.6996259236243046,0.0,0.0,0.0,0.03347408610094982,1.0,0.0,false,300.0
rioter,0,0.0,rioter137,26.3242049060168,23.415855589935745,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.3049407227337604,0.0,0.0,0.0,0.6108638749621615,1.0,0.0,false,300.0
rioter,0,0.0,rioter138,1.8316622232425712,28.440041472635993,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.7586392126819872,0.0,0.0,0.0,0.6446511240882696,1.0,0.0,false,300.0
rioter,0,0.0,rioter139,7.214198724328363,26.547241256386936,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.6461151777493914,0.0,0.0,0.0,0.5996291404518161,1.0,0.0,false,300.0
rioter,0,0.0,rioter140,27.00668224786977,29.230950244835483,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.36595736077389496,0.0,0.0,0.0,0.7471757221171214,1.0,0.0,false,300.0
rioter,0,0.0,rioter141,13.180839774861347,32.91216161591748,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.14932041185584133,0.0,0.0,0.0,0.8059259853341699,1.0,0.0,false,300.0
rioter,0,0.0,rioter142,21.08617625961276,31.591811538233816,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.9964725479617865,0.0,0.0,0.0,0.8395535699968876,1.0,0.0,false,300.0
rioter,0,0.0,rioter143,23.609440401587612,28.41236389929635,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.332753392089311,0.0,0.0,0.0,0.17072367194301674,1.0,0.0,false,300.0
rioter,0,0.0,rioter144,28.962650661389983,28.232343154970266,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.2821709573847254,0.0,0.0,0.0,0.6945108926088682,1.0,0.0,false,300.0
rioter,0,0.0,rioter145,26.880901955609406,26.45242376152505,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.3894282474914903,0.0,0.0,0.0,0.1452283447370475,1.0,0.0,false,300.0
rioter,0,0.0,rioter146,1.8888541429737218,28.271389401089305,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.5993559347644705,0.0,0.0,0.0,0.9855451214232257,1.0,0.0,false,300.0
rioter,0,0.0,rioter147,18.69095563929752,31.553368198946767,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.6417469738264303,0.0,0.0,0.0,0.7435959493650707,1.0,0.0,false,300.0
rioter,0,0.0,rioter148,29.85052393320502,29.084199228435985,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.8828572922955021,0.0,0.0,0.0,0.7274164800753464,1.0,0.0,false,300.0
rioter,0,0.0,rioter149,44.92238975203346,19.968418389813827,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.8976511100460123,0.0,0.0,0.0,0.5397815292097322,1.0,0.0,false,300.0
rioter,0,0.0,rioter150,0.0186939127831991,34.35969000645276,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.06337833552120387,0.9989922145709514,0.0,0.0,0.06638648489330456,1.0,0.0,false,300.0
rioter,0,0.0,rioter151,0.7509622238161171,21.105532222470483,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.7757592319322879,0.0,0.0,0.0,0.38712363753250034,1.0,0.0,false,300.0
rioter,0,0.0,rioter152,4.030228600551415,26.400947763919604,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.6493247507213111,0.0,0.0,0.0,0.1306078975913313,1.0,0.0,false,300.0
rioter,0,0.0,rioter153,18.894393885539664,25.13689283812519,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.05578675240597941,0.0,0.0,0.0,0.48874825038687597,1.0,0.0,false,300.0
rioter,0,0.0,rioter154,37.02339955421177,29.581996298260062,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.9256918814961216,0.0,0.0,0.0,0.23759546327444026,1.0,0.0,false,300.0
rioter,0,0.0,rioter155,35.46708464281354,23.485603958446397,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.3604551219879435,0.0,0.0,0.0,0.8606344199217318,1.0,0.0,false,300.0
rioter,0,0.0,rioter156,24.789747561120414,25.8945364546102,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.42049687644414324,0.0,0.0,0.0,0.35039544492896857,1.0,0.0,false,300.0
rioter,0,0.0,rioter157,1.942737982360576,17.157186945957832,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.4169541982906293,0.9989922145709514,0.0,0.0,0.3127201896219547,1.0,0.0,false,300.0
rioter,0,0.0,rioter158,24.979910169202185,16.99048619068398,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.20725949778696184,0.9989922145709514,0.0,0.0,0.8080448894813022,1.0,0.0,false,300.0
rioter,0,0.0,rioter159,36.251048506028134,30.117389440585647,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.18539871029051325,0.0,0.0,0.0,0.9412361208654026,1.0,0.0,false,300.0
rioter,0,0.0,rioter160,29.906194421401352,26.965005986811416,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.1850571160204335,0.0,0.0,0.0,0.9761881241363638,1.0,0.0,false,300.0
rioter,0,0.0,rioter161,42.97704635319126,17.3774801029235,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.43746541351775825,0.0,0.0,0.0,0.8230938260172905,1.0,0.0,false,300.0
rioter,0,0.0,rioter162,26.661499560213738,22.939732586680588,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.6074025332665971,0.0,0.0,0.0,0.5673358634232987,1.0,0.0,false,300.0
rioter,0,0.0,rioter163,19.978774806548547,21.662493875109966,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.43432399212915274,0.0,0.0,0.0,0.11363675082787428,1.0,0.0,false,300.0
rioter,0,0.0,rioter164,26.357698029985222,21.699812487388964,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.6218045480593823,0.0,0.0,0.0,0.6137542156005382,1.0,0.0,false,300.0
rioter,0,0.0,rioter165,37.789386488480474,31.58734936057835,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.1641731029749145,0.0,0.0,0.0,0.5172233809571833,1.0,0.0,false,300.0
rioter,0,0.0,rioter166,34.584366666052375,29.2305689315096,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.06504703114625343,0.0,0.0,0.0,0.9889935765126396,1.0,0.0,false,300.0
rioter,0,0.0,rioter167,11.556243741826224,24.293729256832908,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.8585695168735314,0.0,0.0,0.0,0.18404386694870412,1.0,0.0,false,300.0
rioter,0,0.0,rioter168,17.62360590367959,20.646760192074282,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.8030936079848681,0.0,0.0,0.0,0.25472035883675226,1.0,0.0,false,300.0
rioter,0,0.0,rioter169,4.690462446066007,22.55453020111127,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.5072373155251809,0.0,0.0,0.0,0.4290078095012161,1.0,0.0,false,300.0
rioter,0,0.0,rioter170,26.191532791948518,20.037866648247107,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.5657315318910746,0.0,0.0,0.0,0.679146536414538,1.0,0.0,false,300.0
rioter,0,0.0,rioter171,40.54489338480655,32.0807789101984,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.1641218946570936,0.0,0.0,0.0,0.4392738438208732,1.0,0.0,false,300.0
rioter,0,0.0,rioter172,11.933805754212512,18.748618180905737,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.01453937704045305,0.0,0.0,0.0,0.6448345653680515,1.0,0.0,false,300.0
rioter,0,0.0,rioter173,7.951636422912751,26.877434017307483,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.5859325816585785,0.0,0.0,0.0,0.3236215620425398,1.0,0.0,false,300.0
rioter,0,0.0,rioter174,1.753608473746984,25.131002625046104,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.25927142909415735,0.0,0.0,0.0,0.44712101485618916,1.0,0.0,false,300.0
rioter,0,0.0,rioter175,26.278155537322338,26.025122732997758,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.8758301365192266,0.0,0.0,0.0,0.9209423413149629,1.0,0.0,false,300.0
rioter,0,0.0,rioter176,31.700646158211164,21.713933246809685,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.3759435855232667,0.0,0.0,0.0,0.886338947802041,1.0,0.0,false,300.0
rioter,0,0.0,rioter177,11.74551420716066,28.03841354893668,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.3090279364593215,0.0,0.0,0.0,0.3997481740553548,1.0,0.0,false,300.0
rioter,0,0.0,rioter178,8.414172224326995,23.617488106804714,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.0723126196055931,0.0,0.0,0.0,0.5321448899511989,1.0,0.0,false,300.0
rioter,0,0.0,rioter179,38.7461874912737,23.4541187880791,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.31323176858735646,0.0,0.0,0.0,0.5489191983620801,1.0,0.0,false,300.0
rioter,0,0.0,rioter180,46.86837068980618,20.696691404388588,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.15504006878736687,0.0,0.0,0.0,0.7655211219192621,1.0,0.0,false,300.0
rioter,0,0.0,rioter181,9.314323593205605,27.115026903859867,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.30262801440469733,0.0,0.0,0.0,0.16202002492679535,1.0,0.0,false,300.0
rioter,0,0.0,rioter182,4.402272142586389,21.22300155202959,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.11755096131057763,0.0,0.0,0.0,0.5362841918684604,1.0,0.0,false,300.0
rioter,0,0.0,rioter183,17.950673211531527,22.357605418097148,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.8263708290608599,0.0,0.0,0.0,0.6188503643035903,1.0,0.0,false,300.0
rioter,0,0.0,rioter184,8.941948837063885,16.655833555574116,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.07270370702186879,0.0,0.0,0.0,0.3656171634826595,1.0,0.0,false,300.0
rioter,0,0.0,rioter185,39.35000482579641,27.22637926364025,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.9922532273598136,0.0,0.0,0.0,0.8026090522351261,1.0,0.0,false,300.0
rioter,0,0.0,rioter186,0.01941553208695268,32.37826931324645,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.4257093992502331,0.9989922145709514,0.0,0.0,0.04189817100879167,1.0,0.0,false,300.0
rioter,0,0.0,rioter187,40.61483218697442,27.381294093667744,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.4866448273257079,0.0,0.0,0.0,0.6748422087350096,1.0,0.0,false,300.0
rioter,0,0.0,rioter188,31.79739277705484,22.409199948080108,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.7937130461898476,0.0,0.0,0.0,0.858830498761353,1.0,0.0,false,300.0
rioter,0,0.0,rioter189,7.517753767542858,32.149640991888454,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.8791521191879401,0.0,0.0,0.0,0.19725981595176634,1.0,0.0,false,300.0
rioter,0,0.0,rioter190,5.684630034307884,34.78072509069315,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.78784337884427,0.9989922145709514,0.0,0.0,0.5710742940130481,1.0,0.0,false,300.0
rioter,0,0.0,rioter191,13.636205392001443,27.066812926294162,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.854237831747363,0.0,0.0,0.0,0.125822113929961,1.0,0.0,false,300.0
rioter,0,0.0,rioter192,2.811817567345411,29.332894182690733,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.8648985304114066,0.0,0.0,0.0,0.4186082584466696,1.0,0.0,false,300.0
rioter,0,0.0,rioter193,9.828299045497678,18.33664081190805,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.37967066005416394,0.0,0.0,0.0,0.14404421747236829,1.0,0.0,false,300.0
rioter,0,0.0,rioter194,4.473685812445785,22.886634522039415,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.3200089682748629,0.0,0.0,0.0,0.40244845669569973,1.0,0.0,false,300.0
rioter,0,0.0,rioter195,30.754094988316183,30.412781526681194,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.48810374159146774,0.0,0.0,0.0,0.3194998133728445,1.0,0.0,false,300.0
rioter,0,0.0,rioter196,18.211507350729615,29.045068446756197,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.5187563122653216,0.0,0.0,0.0,0.05384557308394033,1.0,0.0,false,300.0
rioter,0,0.0,rioter197,12.514016691972333,17.459232582745166,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.2735096726627526,0.0,0.0,0.0,0.504945394492853,1.0,0.0,false,300.0
rioter,0,0.0,rioter198,34.321631187675735,30.17608906073503,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.05503469917552228,0.0,0.0,0.0,0.1902387828375912,1.0,0.0,false,300.0
rioter,0,0.0,rioter199,22.034521242545157,27.634468959912827,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0.05759849966506903,0.0,0.0,0.0,0.5224310985562967,1.0,0.0,false,300.0
