 'species'::'rioter','cycle'::rioter_cyclesi,'time'::rioter_timesi,'name'::rioter_namesi,'x'::rioter_x_locsi,'y'::rioter_y_locsi,'state_flock'::rioter_is_in_state_flocki,'state_violent'::rioter_is_in_state_violenti,'state_retreat'::rioter_is_in_state_retreati,'spatial_incursion_detected'::rioter_spatial_incursion_detectedi,'outnumbered_detected'::rioter_outnumbered_detectedi,'feeling_target_for_arrest_detected'::rioter_feeling_target_for_arrest_detectedi,'being_arrested_detected'::rioter_being_arrested_detectedi,'unjust_arrest_around_detected'::rioter_unjust_arrest_around_detectedi,'surrounded_detected'::rioter_surrounded_detectedi,'any_police_officer_around_detected'::rioter_any_police_officer_around_detectedi,'order_to_scatter_signal_detected'::rioter_order_to_scatter_signal_detectedi,'arrest_around_detected'::rioter_arrest_around_detectedi,'has_fear_confirmed'::rioter_has_fear_confirmedi,'has_fear'::rioter_has_feari,'has_anger'::rioter_has_angeri,'has_sadness'::rioter_has_sadnessi,'has_joy'::rioter_has_joyi,'grievance'::rioter_grievancei,'arrest_proba'::rioter_arrest_probai,'aggr_police_social_liking'::rioter_aggr_police_social_likingi,'record_damage_done'::rioter_record_damage_donei,'risk_aversion'::rioter_risk_aversioni,'police_social_liking_influence'::rioter_police_social_liking_influencei,'felt_negative_emotions'::rioter_felt_negative_emotionsi,'feel_strong_negative_emotions'::rioter_feel_strong_negative_emotionsi,'current_energy'::rioter_current_energyi 
rioter,0,0.0,rioter22,33.29985496575107,20.688538541059888,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.07172778760389587,0.0,0.0,0.0,0.6499610272795024,1.0,0.0,false,300.0
rioter,0,0.0,rioter23,15.46776186468925,31.578586928145796,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.2581731925007509,0.0,0.0,0.0,0.12058933786380444,1.0,0.0,false,300.0
rioter,0,0.0,rioter24,23.87550203859431,33.94031134150591,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.420604996170057,0.9999999999989685,0.0,0.0,0.6418750325483287,1.0,0.0,false,300.0
rioter,0,0.0,rioter25,38.45550781271042,23.52010596328561,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9617126933637242,0.0,0.0,0.0,0.939926810039378,1.0,0.0,false,300.0
rioter,0,0.0,rioter26,24.63784656794353,20.076182006861966,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.3085326195742317,0.0,0.0,0.0,0.1724254462534225,1.0,0.0,false,300.0
rioter,0,0.0,rioter27,29.533421315164258,20.49439634693921,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.04009507021460001,0.0,0.0,0.0,0.7625403587627796,1.0,0.0,false,300.0
rioter,0,0.0,rioter28,30.131806707472702,27.579734641184558,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0625292305927827,0.0,0.0,0.0,0.32465700274716447,1.0,0.0,false,300.0
rioter,0,0.0,rioter29,29.747825968725788,29.071362777664483,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.20431245562073186,0.0,0.0,0.0,0.2497608846003646,1.0,0.0,false,300.0
rioter,0,0.0,rioter30,45.87261138199032,31.18760839087088,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.42271902361018365,0.0,0.0,0.0,0.4261078820937667,1.0,0.0,false,300.0
rioter,0,0.0,rioter31,49.87182211787782,23.891225043482166,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.39140332559523994,0.0,0.0,0.0,0.07357941147265579,1.0,0.0,false,300.0
