 'species'::'rioter','cycle'::rioter_cyclesi,'time'::rioter_timesi,'name'::rioter_namesi,'x'::rioter_x_locsi,'y'::rioter_y_locsi,'state_flock'::rioter_is_in_state_flocki,'state_violent'::rioter_is_in_state_violenti,'state_retreat'::rioter_is_in_state_retreati,'spatial_incursion_detected'::rioter_spatial_incursion_detectedi,'outnumbered_detected'::rioter_outnumbered_detectedi,'feeling_target_for_arrest_detected'::rioter_feeling_target_for_arrest_detectedi,'being_arrested_detected'::rioter_being_arrested_detectedi,'unjust_arrest_around_detected'::rioter_unjust_arrest_around_detectedi,'surrounded_detected'::rioter_surrounded_detectedi,'any_police_officer_around_detected'::rioter_any_police_officer_around_detectedi,'order_to_scatter_signal_detected'::rioter_order_to_scatter_signal_detectedi,'arrest_around_detected'::rioter_arrest_around_detectedi,'has_fear_confirmed'::rioter_has_fear_confirmedi,'has_fear'::rioter_has_feari,'has_anger'::rioter_has_angeri,'has_sadness'::rioter_has_sadnessi,'has_joy'::rioter_has_joyi,'grievance'::rioter_grievancei,'arrest_proba'::rioter_arrest_probai,'aggr_police_social_liking'::rioter_aggr_police_social_likingi,'record_damage_done'::rioter_record_damage_donei,'risk_aversion'::rioter_risk_aversioni,'police_social_liking_influence'::rioter_police_social_liking_influencei,'felt_negative_emotions'::rioter_felt_negative_emotionsi,'feel_strong_negative_emotions'::rioter_feel_strong_negative_emotionsi,'current_energy'::rioter_current_energyi 
rioter,0,0.0,rioter22,10.49129077653787,20.814983133945976,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.30328742847870394,0.0,0.0,0.0,0.8629663282037179,1.0,0.0,false,300.0
rioter,0,0.0,rioter23,31.320183583667593,20.223241030762708,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.4483356394613799,0.0,0.0,0.0,0.3714627769979705,1.0,0.0,false,300.0
rioter,0,0.0,rioter24,36.43744474081464,28.50615236659069,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.4243808474910956,0.0,0.0,0.0,0.9160550148935037,1.0,0.0,false,300.0
rioter,0,0.0,rioter25,24.76071798080999,34.027232413932104,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5927176042513962,0.9999999999989685,0.0,0.0,0.5120013797063209,1.0,0.0,false,300.0
rioter,0,0.0,rioter26,49.67595348495441,24.371544963320034,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9400097349651029,0.0,0.0,0.0,0.8846096321797952,1.0,0.0,false,300.0
rioter,0,0.0,rioter27,2.454497010250832,17.978269806029886,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8926544478377442,0.9999998981739631,0.0,0.0,0.9197307995979233,1.0,0.0,false,300.0
rioter,0,0.0,rioter28,35.12371668996641,25.97212114911178,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.2171524789540995,0.0,0.0,0.0,0.7858989678561897,1.0,0.0,false,300.0
rioter,0,0.0,rioter29,48.3213486116629,22.663565214349592,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7503101169164967,0.0,0.0,0.0,0.7296036008754325,1.0,0.0,false,300.0
rioter,0,0.0,rioter30,21.73361446256316,25.766419753775487,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.4652014677218892,0.0,0.0,0.0,0.13745150405228634,1.0,0.0,false,300.0
rioter,0,0.0,rioter31,8.48114647448676,21.116668749366315,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6357783970903093,0.0,0.0,0.0,0.8843705305352116,1.0,0.0,false,300.0
rioter,0,0.0,rioter32,19.284198659474306,17.333010504187886,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0718262770187722,0.0,0.0,0.0,0.3437751636518148,1.0,0.0,false,300.0
rioter,0,0.0,rioter33,24.523420822961825,23.917133644943892,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5815119937046402,0.0,0.0,0.0,0.144949335426115,1.0,0.0,false,300.0
rioter,0,0.0,rioter34,10.47171136994849,19.167211671638018,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6634311749511237,0.0,0.0,0.0,0.16895153156216025,1.0,0.0,false,300.0
rioter,0,0.0,rioter35,41.403585236741016,27.714708544283972,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.48982806860414985,0.0,0.0,0.0,0.7354092151465417,1.0,0.0,false,300.0
rioter,0,0.0,rioter36,3.478583092093513,17.280184489059,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7706019864290622,0.9999999999989685,0.0,0.0,0.7141602034359843,1.0,0.0,false,300.0
rioter,0,0.0,rioter37,7.3249982732379015,22.925826644926936,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.828251065333352,0.0,0.0,0.0,0.6782745347444109,1.0,0.0,false,300.0
rioter,0,0.0,rioter38,9.130623238289582,33.15877546493398,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8562556841796756,0.0,0.0,0.0,0.8305134960613793,1.0,0.0,false,300.0
rioter,0,0.0,rioter39,48.093428317689174,32.57357876157555,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.35324574738118186,0.9999898699064014,0.0,0.0,0.4669558606507168,1.0,0.0,false,300.0
rioter,0,0.0,rioter40,18.18997289062092,17.3347153191131,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.2066752594101181,0.0,0.0,0.0,0.3343667913234952,1.0,0.0,false,300.0
rioter,0,0.0,rioter41,22.054384333687107,26.39122616004941,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5242807015305899,0.0,0.0,0.0,0.10602896132758166,1.0,0.0,false,300.0
rioter,0,0.0,rioter42,39.44944326855243,16.836540357433474,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.45019489186601713,0.0,0.0,0.0,0.9899718297084387,1.0,0.0,false,300.0
rioter,0,0.0,rioter43,13.734208503707574,21.942220359857096,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.09481003548295552,0.0,0.0,0.0,0.05127951883454962,1.0,0.0,false,300.0
rioter,0,0.0,rioter44,9.621562454930967,22.080762439370957,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.4052371557229062,0.0,0.0,0.0,0.7858936634229157,1.0,0.0,false,300.0
rioter,0,0.0,rioter45,9.88117832185136,16.94768859997808,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7222877502496141,0.0,0.0,0.0,0.9597032476876203,1.0,0.0,false,300.0
rioter,0,0.0,rioter46,41.57392157660556,32.77236089583618,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5636648113585265,0.0,0.0,0.0,0.13480100991673383,1.0,0.0,false,300.0
rioter,0,0.0,rioter47,33.33986705729625,33.41978086211939,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9347749953453489,0.0,0.0,0.0,0.08460839978018075,1.0,0.0,false,300.0
rioter,0,0.0,rioter48,45.823988955418294,25.082108886032195,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6027149476697214,0.0,0.0,0.0,0.3575820472438399,1.0,0.0,false,300.0
rioter,0,0.0,rioter49,33.23655676541098,23.723101922286443,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.07981540383945918,0.0,0.0,0.0,0.23142347481416414,1.0,0.0,false,300.0
rioter,0,0.0,rioter50,31.394331632377217,18.799927110847282,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.2730813226588765,0.0,0.0,0.0,0.1516777683937427,1.0,0.0,false,300.0
rioter,0,0.0,rioter51,18.125429405594996,23.15159576766835,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.991319790443029,0.0,0.0,0.0,0.7700800816355436,1.0,0.0,false,300.0
rioter,0,0.0,rioter52,9.693285456707962,18.396589745894637,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8019910903896315,0.0,0.0,0.0,0.4908051158929281,1.0,0.0,false,300.0
rioter,0,0.0,rioter53,28.07990273556482,20.57862645844407,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.3380161526289269,0.0,0.0,0.0,0.9478139960193256,1.0,0.0,false,300.0
rioter,0,0.0,rioter54,10.219760205835131,23.83158452481648,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.4155878288424376,0.0,0.0,0.0,0.7333858713318897,1.0,0.0,false,300.0
rioter,0,0.0,rioter55,46.29571565616648,32.865934041605996,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.32191488481123054,0.9989922145709514,0.0,0.0,0.3876976349446709,1.0,0.0,false,300.0
rioter,0,0.0,rioter56,11.400131351968454,18.84821808409914,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8026824639754252,0.0,0.0,0.0,0.16657718951725475,1.0,0.0,false,300.0
rioter,0,0.0,rioter57,40.52568130036252,21.225171104503282,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.501237885488421,0.0,0.0,0.0,0.3090403908867272,1.0,0.0,false,300.0
rioter,0,0.0,rioter58,29.68584305803688,18.275672838834982,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.44117207857782526,0.8997411562771962,0.0,0.0,0.05439751757685696,1.0,0.0,false,300.0
rioter,0,0.0,rioter59,0.19084937831149773,31.515821233135437,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8510694000924955,0.9999998981739631,0.0,0.0,0.03631836056174587,1.0,0.0,false,300.0
rioter,0,0.0,rioter60,20.40755641885836,18.43410125169188,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5380002925332585,0.0,0.0,0.0,0.8480858250476756,1.0,0.0,false,300.0
rioter,0,0.0,rioter61,44.933121448820046,26.802383933462412,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6885828751847639,0.0,0.0,0.0,0.9958079382411863,1.0,0.0,false,300.0
rioter,0,0.0,rioter62,45.196936823686116,30.3341192790141,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5970233535199062,0.0,0.0,0.0,0.6946353257240182,1.0,0.0,false,300.0
rioter,0,0.0,rioter63,2.3514662419467847,19.77470800755721,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5666727523024718,0.0,0.0,0.0,0.6799326202677878,1.0,0.0,false,300.0
rioter,0,0.0,rioter64,36.39138493230387,23.718335548970995,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.38915205230903627,0.0,0.0,0.0,0.25052832362664224,1.0,0.0,false,300.0
rioter,0,0.0,rioter65,24.88296802927086,21.386989811598166,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7338146458144431,0.0,0.0,0.0,0.17842176138786792,1.0,0.0,false,300.0
rioter,0,0.0,rioter66,31.95366605692856,18.35661342725863,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8026546304800299,0.0,0.0,0.0,0.9263758412432632,1.0,0.0,false,300.0
rioter,0,0.0,rioter67,42.279765164679795,19.2706175569714,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.43394136057097266,0.0,0.0,0.0,0.209880773437102,1.0,0.0,false,300.0
rioter,0,0.0,rioter68,27.855453880552506,24.19700030959224,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.25039532804227616,0.0,0.0,0.0,0.9619285485511662,1.0,0.0,false,300.0
rioter,0,0.0,rioter69,33.447454457276656,22.136641451887378,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.40772509552259495,0.0,0.0,0.0,0.11722470790631312,1.0,0.0,false,300.0
rioter,0,0.0,rioter70,0.4437761564855762,29.95173285277111,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.40836478282383426,0.0,0.0,0.0,0.16846774475074722,1.0,0.0,false,300.0
rioter,0,0.0,rioter71,14.329366042319373,33.67097445599306,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5164502981954656,0.0,0.0,0.0,0.133430282882543,1.0,0.0,false,300.0
rioter,0,0.0,rioter72,7.301822102674703,25.992184763798136,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5478470567724492,0.0,0.0,0.0,0.9044938157894223,1.0,0.0,false,300.0
rioter,0,0.0,rioter73,31.409196900091974,20.957447014054388,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.2753678129123853,0.0,0.0,0.0,0.2025598007003443,1.0,0.0,false,300.0
rioter,0,0.0,rioter74,14.495597767771152,20.630798129111515,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7104040872684216,0.0,0.0,0.0,0.4018402310412382,1.0,0.0,false,300.0
rioter,0,0.0,rioter75,36.335106939916926,20.208175569000662,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.11279595116915031,0.0,0.0,0.0,0.8264075261795716,1.0,0.0,false,300.0
rioter,0,0.0,rioter76,32.90393515691018,33.033594531671916,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7149159573068583,0.0,0.0,0.0,0.37143433932852943,1.0,0.0,false,300.0
rioter,0,0.0,rioter77,4.818510894110251,26.405912965655016,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8371315343983415,0.0,0.0,0.0,0.17593452920338504,1.0,0.0,false,300.0
rioter,0,0.0,rioter78,6.260743222613348,29.540307671526985,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5868139532122909,0.0,0.0,0.0,0.10504443321268075,1.0,0.0,false,300.0
rioter,0,0.0,rioter79,20.104148085354183,18.62981435900067,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.28857692714527516,0.0,0.0,0.0,0.8840375810185885,1.0,0.0,false,300.0
rioter,0,0.0,rioter80,48.81144481950648,28.043835540276667,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.698430893942494,0.0,0.0,0.0,0.8034663594909578,1.0,0.0,false,300.0
rioter,0,0.0,rioter81,46.25807607629264,17.943128944810454,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.425262436852059,0.0,0.0,0.0,0.6980417132304093,1.0,0.0,false,300.0
rioter,0,0.0,rioter82,20.504995915916176,29.56049489566357,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.112261684491471,0.0,0.0,0.0,0.6247566601649623,1.0,0.0,false,300.0
rioter,0,0.0,rioter83,46.73621046322304,17.459529677418995,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.3714766235553233,0.9899481642553665,0.0,0.0,0.4107606235195258,1.0,0.0,false,300.0
rioter,0,0.0,rioter84,22.606154867145843,34.52255567410851,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8050931037569917,0.9999999999989685,0.0,0.0,0.4993048632828596,1.0,0.0,false,300.0
rioter,0,0.0,rioter85,34.25470098005867,30.31304068042059,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6612392882230627,0.0,0.0,0.0,0.3557838762713941,1.0,0.0,false,300.0
rioter,0,0.0,rioter86,26.652951185950062,29.107194960703946,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6234428214522524,0.0,0.0,0.0,0.3110562666004768,1.0,0.0,false,300.0
rioter,0,0.0,rioter87,26.056868222912826,25.276013766510818,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5553659485524809,0.0,0.0,0.0,0.33681473960300023,1.0,0.0,false,300.0
rioter,0,0.0,rioter88,48.30126709251802,22.462882168763773,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.33486015769971333,0.0,0.0,0.0,0.2736717463575292,1.0,0.0,false,300.0
rioter,0,0.0,rioter89,47.35880686354717,24.30608744248186,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.656472771044775,0.0,0.0,0.0,0.9195404642169571,1.0,0.0,false,300.0
rioter,0,0.0,rioter90,44.217401528457884,30.342079647330184,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.825642725348719,0.0,0.0,0.0,0.15809959711054788,1.0,0.0,false,300.0
rioter,0,0.0,rioter91,40.07665546201773,26.58756125479947,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9352139430458251,0.0,0.0,0.0,0.5128240087259041,1.0,0.0,false,300.0
rioter,0,0.0,rioter92,14.057612934221462,26.97436800342137,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7010155795037252,0.0,0.0,0.0,0.8018677831521139,1.0,0.0,false,300.0
rioter,0,0.0,rioter93,12.72999985159977,22.729102161506525,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9547631692613717,0.0,0.0,0.0,0.11803373505100123,1.0,0.0,false,300.0
rioter,0,0.0,rioter94,15.510190240186503,32.636424267319015,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5371599812755724,0.0,0.0,0.0,0.27514921695460315,1.0,0.0,false,300.0
rioter,0,0.0,rioter95,44.44508749054982,26.458112422411972,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6766938306079219,0.0,0.0,0.0,0.527550693636967,1.0,0.0,false,300.0
rioter,0,0.0,rioter96,3.8938335029851157,32.81358959956249,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.09886584683198174,0.9999999999897116,0.0,0.0,0.567583783022134,1.0,0.0,false,300.0
rioter,0,0.0,rioter97,29.80991541125137,24.03015697887385,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8072735046397371,0.0,0.0,0.0,0.9787865943322651,1.0,0.0,false,300.0
rioter,0,0.0,rioter98,7.66687147492056,21.778756437041302,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.30373285932138494,0.0,0.0,0.0,0.4853227676668562,1.0,0.0,false,300.0
rioter,0,0.0,rioter99,36.03773688909026,23.331459933024725,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5184015550010556,0.0,0.0,0.0,0.7010067467127208,1.0,0.0,false,300.0
rioter,0,0.0,rioter100,15.93605325552053,18.39080035295248,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.21136032955819173,0.0,0.0,0.0,0.9842862708558608,1.0,0.0,false,300.0
rioter,0,0.0,rioter101,32.14709784751382,19.58437703030705,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5071138152670155,0.0,0.0,0.0,0.7031109143678376,1.0,0.0,false,300.0
rioter,0,0.0,rioter102,17.44238927008947,33.26461859687408,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8491568052452807,0.0,0.0,0.0,0.08552408817570056,1.0,0.0,false,300.0
rioter,0,0.0,rioter103,17.402820867400344,19.163355356248978,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8808850323591686,0.0,0.0,0.0,0.4355081552028013,1.0,0.0,false,300.0
rioter,0,0.0,rioter104,6.9332274345593135,18.176009446552417,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7437287107603305,0.0,0.0,0.0,0.45605154387369484,1.0,0.0,false,300.0
rioter,0,0.0,rioter105,2.0231251678253646,15.683741286722258,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.1915919119200742,0.9999999999989685,0.0,0.0,0.0006189975468226,1.0,0.0,false,300.0
rioter,0,0.0,rioter106,5.607924312582637,25.671112357764912,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.4656697836756183,0.0,0.0,0.0,0.6682149134805032,1.0,0.0,false,300.0
rioter,0,0.0,rioter107,39.386154661398535,18.529284912333175,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.1028068537707667,0.0,0.0,0.0,0.9359946857172942,1.0,0.0,false,300.0
rioter,0,0.0,rioter108,19.765463436275716,19.137341463706672,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.4926888981516916,0.0,0.0,0.0,0.28310646642738324,1.0,0.0,false,300.0
rioter,0,0.0,rioter109,3.766635391718979,29.3473925237764,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8343305141366397,0.0,0.0,0.0,0.2239714226355196,1.0,0.0,false,300.0
rioter,0,0.0,rioter110,17.23267777918219,17.53559407148067,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.441509124849202,0.0,0.0,0.0,0.30364585911082465,1.0,0.0,false,300.0
rioter,0,0.0,rioter111,27.12140119786587,28.082767687488374,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5658031434057387,0.0,0.0,0.0,0.2087651481936601,1.0,0.0,false,300.0
rioter,0,0.0,rioter112,23.5666636941942,15.522898108314987,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6162082270251394,0.9999999999989685,0.0,0.0,0.6809805099831371,1.0,0.0,false,300.0
rioter,0,0.0,rioter113,7.6584148983843985,25.251744680235888,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.29937078467370715,0.0,0.0,0.0,0.6890734218310368,1.0,0.0,false,300.0
